"","Taxonomic_ID"
"3433","phosphofructokinase activity"
"3434","phospholipid transporter activity"
"3435","phosphonoacetate hydrolase activity"
"3436","phthiocerol biosynthetic process"
"3437","polyketide synthase complex"
"3438","positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction"
"3439","positive regulation of cytokine secretion"
"3440","positive regulation of sulfur utilization"
"3441","positive regulation of translational initiation"
"3442","propionate CoA-transferase activity"
"3443","proteasome-activating ATPase activity"
"3444","protein tyrosine/serine/threonine phosphatase activity"
"3445","protoporphyrinogen IX biosynthetic process from glutamate"
"3446","provirus excision"
"3447","purine nucleoside transmembrane transport"
"3448","pyridoxine:NADP 4-dehydrogenase activity"
"3449","pyrimidine deoxyribonucleotide salvage"
"3450","pyrimidine nucleoside transmembrane transporter activity"
"3451","pyrimidine nucleoside transport"
"3452","pyrimidine ribonucleoside biosynthetic process"
"3453","pyrroline-2-carboxylate reductase activity"
"3454","quinate 3-dehydrogenase (NAD+) activity"
"3455","quinate 3-dehydrogenase (NADP+) activity"
"3456","RecQ helicase-Topo III complex"
"3457","regulation of transcription from RNA polymerase II promoter"
"3458","replicative cell aging"
"3459","response to starvation"
"3460","ribonuclease H2 complex"
"3461","RNA phosphodiester bond hydrolysis, endonucleolytic"
"3462","S-acetyltransferase activity"
"3463","S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity"
"3464","salicylate 1-monooxygenase activity"
"3465","shikimate 3-dehydrogenase (NAD+) activity"
"3466","spermidine transmembrane transporter activity"
"3467","strictosidine synthase activity"
"3468","succinate-CoA ligase complex"
"3469","succinate-CoA ligase complex (ADP-forming)"
"3470","succinate-CoA ligase complex (GDP-forming)"
"3471","sulfite reductase (ferredoxin) activity"
"3472","sulfite reductase activity"
"3473","tannase activity"
"3474","telomere maintenance via recombination"
"3475","telomeric 3' overhang formation"
"3476","toxin catabolic process"
"3477","transcription cofactor activity"
"3478","transcription initiation from RNA polymerase II promoter"
"3479","transmembrane receptor protein tyrosine kinase activity"
"3480","tRNA(Ile)-lysidine synthase activity"
"3481","type IV pilus biogenesis"
"3482","uridine transport"
"3483","wobble base lysidine biosynthesis"
"3484","wobble position cytosine ribose methylation"
"3485","wobble position uridine ribose methylation"
"3486","xanthosine transmembrane transporter activity"
"3487","acylpyruvate hydrolase activity"
"3488","collagen catabolic process"
"3489","cytoplasmic chromosome"
"3490","extracellular matrix"
"3491","formaldehyde dehydrogenase activity"
"3492","fumarylpyruvate hydrolase activity"
"3493","L-idonate transmembrane transporter activity"
"3494","L-idonate transport"
